### OUTPUT ###
ID#1 : time : 376, Operation : delete, fitness : -1.0
ID#2 : time : 259, Operation : delete, fitness : -1.0
ID#3 : time : 213, Operation : replace, fitness : -1.0
ID#4 : time : 24, Operation : delete, fitness : -1.0
ID#5 : time : 5, Operation : insert_after, fitness : -1.0
ID#6 : time : 2, Operation : insert_after, fitness : -1.0
ID#7 : time : 2, Operation : insert_before, fitness : -1.0
ID#8 : time : 696, Operation : delete, fitness : 0.984848484848
ID#9 : time : 120, Operation : delete, fitness : -1.0
ID#10 : time : 121, Operation : delete, fitness : -1.0
ID#11 : time : 132, Operation : insert_before, fitness : -1.0
ID#12 : time : 1500, Operation : delete, fitness : 0.939393939394
ID#13 : time : 852, Operation : insert_after, fitness : -1.0
ID#14 : time : 119, Operation : insert_after, fitness : -1.0
ID#15 : time : 712, Operation : insert_after, fitness : -1.0
ID#16 : time : 18, Operation : insert_after, fitness : -1.0
ID#17 : time : 106, Operation : replace, fitness : -1.0
ID#18 : time : 1625, Operation : insert_before, fitness : -1.0
ID#19 : time : 137, Operation : replace, fitness : -1.0
ID#20 : time : 1617, Operation : insert_after, fitness : -1.0
ID#21 : time : 124, Operation : delete, fitness : -1.0
ID#22 : time : 665, Operation : replace, fitness : 0.969696969697
ID#23 : time : 14, Operation : delete, fitness : -1.0
ID#24 : time : 96, Operation : insert_before, fitness : -1.0
ID#25 : time : 0, Operation : insert_after, fitness : -1.0
ID#26 : time : 36, Operation : delete, fitness : -1.0
ID#27 : time : 820, Operation : replace, fitness : -1.0
ID#28 : time : 61, Operation : insert_after, fitness : -1.0
ID#29 : time : 66, Operation : replace, fitness : -1.0
ID#30 : time : 85, Operation : replace, fitness : -1.0
ID#31 : time : 327, Operation : delete, fitness : 0.969696969697
ID#32 : time : 277, Operation : delete, fitness : 0.969696969697
ID#33 : time : 0, Operation : insert_before, fitness : -1.0
ID#34 : time : 13, Operation : insert_after, fitness : -1.0
ID#35 : time : 12, Operation : insert_before, fitness : -1.0
ID#36 : time : 11, Operation : delete, fitness : -1.0
ID#37 : time : 109, Operation : delete, fitness : -1.0
ID#38 : time : 58, Operation : insert_before, fitness : -1.0
ID#39 : time : 63, Operation : insert_before, fitness : -1.0
ID#40 : time : 425, Operation : delete, fitness : -1.0
ID#41 : time : 626, Operation : random-crossover, fitness : -1.0
ID#42 : time : 616, Operation : random-crossover, fitness : -1.0
ID#43 : time : 60, Operation : insert_before, fitness : -1.0
ID#44 : time : 13, Operation : insert_before, fitness : -1.0
ID#45 : time : 115, Operation : insert_after, fitness : -1.0
ID#46 : time : 56, Operation : replace, fitness : -1.0
ID#47 : time : 302, Operation : delete, fitness : 0.969696969697
ID#48 : time : 21, Operation : random-crossover, fitness : -1.0
ID#49 : time : 21, Operation : random-crossover, fitness : -1.0
ID#50 : time : 12, Operation : insert_after, fitness : -1.0
ID#51 : time : 65, Operation : insert_after, fitness : -1.0
ID#52 : time : 68, Operation : insert_before, fitness : -1.0
ID#53 : time : 70, Operation : replace, fitness : -1.0
ID#54 : time : 75, Operation : insert_before, fitness : -1.0
ID#55 : time : 326, Operation : random-crossover, fitness : 0.969696969697
ID#56 : time : 322, Operation : random-crossover, fitness : -1.0
ID#57 : time : 62, Operation : replace, fitness : -1.0
ID#58 : time : 459, Operation : insert_after, fitness : 0.969696969697
ID#59 : time : 402, Operation : delete, fitness : 0.969696969697
ID#60 : time : 42, Operation : delete, fitness : -1.0
ID#61 : time : 28, Operation : insert_before, fitness : -1.0
ID#62 : time : 339, Operation : random-crossover, fitness : -1.0
ID#63 : time : 353, Operation : random-crossover, fitness : -1.0
ID#64 : time : 131, Operation : insert_before, fitness : -1.0
ID#65 : time : 97, Operation : delete, fitness : -1.0
ID#66 : time : 12, Operation : delete, fitness : -1.0
ID#67 : time : 0, Operation : insert_before, fitness : -1.0
ID#68 : time : 12, Operation : delete, fitness : -1.0
ID#69 : time : 431, Operation : random-crossover, fitness : -1.0
ID#70 : time : 443, Operation : random-crossover, fitness : 0.969696969697
ID#71 : time : 86, Operation : insert_after, fitness : -1.0
ID#72 : time : 229, Operation : delete, fitness : -1.0
ID#73 : time : 93, Operation : replace, fitness : -1.0
ID#74 : time : 105, Operation : replace, fitness : -1.0
ID#75 : time : 103, Operation : delete, fitness : -1.0
ID#76 : time : 15, Operation : random-crossover, fitness : -1.0
ID#77 : time : 43, Operation : random-crossover, fitness : -1.0
ID#78 : time : 110, Operation : insert_after, fitness : -1.0
ID#79 : time : 91, Operation : replace, fitness : -1.0
ID#80 : time : 81, Operation : delete, fitness : -1.0
ID#81 : time : 421, Operation : delete, fitness : 0.924242424242
ID#82 : time : 41, Operation : insert_before, fitness : -1.0
ID#83 : time : 14, Operation : random-crossover, fitness : -1.0
ID#84 : time : 28, Operation : random-crossover, fitness : 0.969696969697
ID#85 : time : 61, Operation : replace, fitness : -1.0
ID#86 : time : 70, Operation : replace, fitness : -1.0
ID#87 : time : 63, Operation : insert_before, fitness : -1.0
ID#88 : time : 21, Operation : insert_before, fitness : -1.0
ID#89 : time : 170, Operation : replace, fitness : -1.0
ID#90 : time : 30, Operation : random-crossover, fitness : 0.969696969697
ID#91 : time : 59, Operation : random-crossover, fitness : -1.0
ID#92 : time : 304, Operation : replace, fitness : 0.924242424242
ID#93 : time : 345, Operation : delete, fitness : 0.924242424242
ID#94 : time : 68, Operation : replace, fitness : -1.0
ID#95 : time : 9, Operation : delete, fitness : -1.0
ID#96 : time : 58, Operation : insert_before, fitness : -1.0
ID#97 : time : 29, Operation : random-crossover, fitness : -1.0
ID#98 : time : 20, Operation : random-crossover, fitness : -1.0
ID#99 : time : 68, Operation : insert_before, fitness : -1.0
ID#100 : time : 49, Operation : replace, fitness : -1.0
ID#101 : time : 276, Operation : delete, fitness : 0.984848484848
ID#102 : time : 69, Operation : replace, fitness : -1.0
ID#103 : time : 79, Operation : replace, fitness : -1.0
ID#104 : time : 20, Operation : random-crossover, fitness : -1.0
ID#105 : time : 19, Operation : random-crossover, fitness : -1.0
ID#106 : time : 64, Operation : replace, fitness : -1.0
ID#107 : time : 628, Operation : insert_after, fitness : 0.984848484848
ID#108 : time : 140, Operation : replace, fitness : -1.0
ID#109 : time : 218, Operation : insert_after, fitness : -1.0
ID#110 : time : 381, Operation : delete, fitness : -1.0
ID#111 : time : 28, Operation : random-crossover, fitness : -1.0
ID#112 : time : 29, Operation : random-crossover, fitness : -1.0
ID#113 : time : 96, Operation : replace, fitness : -1.0
ID#114 : time : 103, Operation : delete, fitness : -1.0
ID#115 : time : 830, Operation : delete, fitness : -1.0
ID#116 : time : 134, Operation : insert_after, fitness : -1.0
ID#117 : time : 108, Operation : replace, fitness : -1.0
ID#118 : time : 661, Operation : random-crossover, fitness : -1.0
ID#119 : time : 679, Operation : random-crossover, fitness : 0.969696969697
ID#120 : time : 61, Operation : delete, fitness : -1.0
ID#121 : time : 77, Operation : insert_before, fitness : -1.0
ID#122 : time : 33, Operation : insert_before, fitness : -1.0
ID#123 : time : 104, Operation : insert_before, fitness : -1.0
ID#124 : time : 0, Operation : insert_after, fitness : -1.0
ID#125 : time : 40, Operation : random-crossover, fitness : 0.969696969697
ID#126 : time : 27, Operation : random-crossover, fitness : 0.969696969697
ID#127 : time : 63, Operation : insert_before, fitness : -1.0
ID#128 : time : 269, Operation : delete, fitness : 0.969696969697
ID#129 : time : 51, Operation : replace, fitness : -1.0
ID#130 : time : 272, Operation : replace, fitness : 0.969696969697
ID#131 : time : 24, Operation : insert_before, fitness : -1.0
ID#132 : time : 60, Operation : random-crossover, fitness : -1.0
ID#133 : time : 60, Operation : random-crossover, fitness : 0.969696969697
ID#134 : time : 67, Operation : replace, fitness : -1.0
ID#135 : time : 67, Operation : insert_before, fitness : -1.0
ID#136 : time : 293, Operation : delete, fitness : 0.969696969697
ID#137 : time : 57, Operation : replace, fitness : -1.0
ID#138 : time : 103, Operation : delete, fitness : -1.0
ID#139 : time : 29, Operation : random-crossover, fitness : -1.0
ID#140 : time : 29, Operation : random-crossover, fitness : -1.0
ID#141 : time : 57, Operation : delete, fitness : -1.0
ID#142 : time : 57, Operation : delete, fitness : -1.0
ID#143 : time : 48, Operation : replace, fitness : -1.0
ID#144 : time : 11, Operation : insert_before, fitness : -1.0
ID#145 : time : 430, Operation : replace, fitness : -1.0
ID#146 : time : 311, Operation : random-crossover, fitness : 0.969696969697
ID#147 : time : 302, Operation : random-crossover, fitness : -1.0
ID#148 : time : 62, Operation : insert_before, fitness : -1.0
ID#149 : time : 29, Operation : delete, fitness : -1.0
ID#150 : time : 0, Operation : insert_before, fitness : -1.0
ID#151 : time : 32, Operation : insert_after, fitness : -1.0
ID#152 : time : 58, Operation : replace, fitness : -1.0
ID#153 : time : 21, Operation : random-crossover, fitness : -1.0
ID#154 : time : 19, Operation : random-crossover, fitness : -1.0
ID#155 : time : 81, Operation : replace, fitness : -1.0
ID#156 : time : 41, Operation : delete, fitness : -1.0
ID#157 : time : 37, Operation : delete, fitness : -1.0
ID#158 : time : 283, Operation : delete, fitness : 0.924242424242
ID#159 : time : 72, Operation : insert_after, fitness : -1.0
ID#160 : time : 31, Operation : random-crossover, fitness : -1.0
ID#161 : time : 11, Operation : random-crossover, fitness : -1.0
ID#162 : time : 345, Operation : delete, fitness : 0.984848484848
ID#163 : time : 33, Operation : delete, fitness : -1.0
ID#164 : time : 359, Operation : delete, fitness : 0.984848484848
ID#165 : time : 0, Operation : insert_after, fitness : -1.0
ID#166 : time : 64, Operation : insert_before, fitness : -1.0
ID#167 : time : 22, Operation : random-crossover, fitness : 0.969696969697
ID#168 : time : 21, Operation : random-crossover, fitness : -1.0
ID#169 : time : 61, Operation : replace, fitness : -1.0
ID#170 : time : 63, Operation : replace, fitness : -1.0
ID#171 : time : 685, Operation : delete, fitness : 0.969696969697
ID#172 : time : 416, Operation : delete, fitness : -1.0
ID#173 : time : 49, Operation : delete, fitness : -1.0
ID#174 : time : 363, Operation : random-crossover, fitness : -1.0
ID#175 : time : 362, Operation : random-crossover, fitness : -1.0
ID#176 : time : 44, Operation : insert_after, fitness : -1.0
ID#177 : time : 52, Operation : insert_after, fitness : -1.0
ID#178 : time : 0, Operation : insert_before, fitness : -1.0
ID#179 : time : 53, Operation : replace, fitness : -1.0
ID#180 : time : 53, Operation : delete, fitness : -1.0
ID#181 : time : 25, Operation : random-crossover, fitness : -1.0
ID#182 : time : 27, Operation : random-crossover, fitness : 0.984848484848
