### OUTPUT ###
ID#1 : time : 529, Operation : delete, fitness : -1.0
ID#2 : time : 358, Operation : delete, fitness : -1.0
ID#3 : time : 294, Operation : replace, fitness : -1.0
ID#4 : time : 73, Operation : delete, fitness : -1.0
ID#5 : time : 3, Operation : insert_after, fitness : -1.0
ID#6 : time : 2, Operation : insert_after, fitness : -1.0
ID#7 : time : 9, Operation : insert_before, fitness : -1.0
ID#8 : time : 833, Operation : delete, fitness : 0.984848484848
ID#9 : time : 134, Operation : delete, fitness : -1.0
ID#10 : time : 84, Operation : delete, fitness : -1.0
ID#11 : time : 111, Operation : insert_before, fitness : -1.0
ID#12 : time : 1685, Operation : delete, fitness : 0.939393939394
ID#13 : time : 981, Operation : insert_after, fitness : -1.0
ID#14 : time : 147, Operation : insert_after, fitness : -1.0
ID#15 : time : 868, Operation : insert_after, fitness : -1.0
ID#16 : time : 19, Operation : insert_after, fitness : -1.0
ID#17 : time : 130, Operation : replace, fitness : -1.0
ID#18 : time : 1825, Operation : insert_before, fitness : -1.0
ID#19 : time : 108, Operation : replace, fitness : -1.0
ID#20 : time : 1818, Operation : insert_after, fitness : -1.0
ID#21 : time : 162, Operation : delete, fitness : -1.0
ID#22 : time : 735, Operation : replace, fitness : 0.969696969697
ID#23 : time : 14, Operation : delete, fitness : -1.0
ID#24 : time : 78, Operation : insert_before, fitness : -1.0
ID#25 : time : 0, Operation : insert_after, fitness : -1.0
ID#26 : time : 47, Operation : delete, fitness : -1.0
ID#27 : time : 915, Operation : replace, fitness : -1.0
ID#28 : time : 32, Operation : insert_after, fitness : -1.0
ID#29 : time : 90, Operation : replace, fitness : -1.0
ID#30 : time : 101, Operation : replace, fitness : -1.0
ID#31 : time : 457, Operation : delete, fitness : 0.969696969697
ID#32 : time : 667, Operation : delete, fitness : 0.969696969697
ID#33 : time : 1, Operation : insert_before, fitness : -1.0
ID#34 : time : 30, Operation : insert_after, fitness : -1.0
ID#35 : time : 27, Operation : insert_before, fitness : -1.0
ID#36 : time : 27, Operation : delete, fitness : -1.0
ID#37 : time : 162, Operation : delete, fitness : -1.0
ID#38 : time : 124, Operation : insert_before, fitness : -1.0
ID#39 : time : 173, Operation : insert_before, fitness : -1.0
ID#40 : time : 644, Operation : delete, fitness : -1.0
ID#41 : time : 1149, Operation : random-crossover, fitness : -1.0
ID#42 : time : 1140, Operation : random-crossover, fitness : -1.0
ID#43 : time : 66, Operation : insert_before, fitness : -1.0
ID#44 : time : 18, Operation : insert_before, fitness : -1.0
ID#45 : time : 136, Operation : insert_after, fitness : -1.0
ID#46 : time : 52, Operation : replace, fitness : -1.0
ID#47 : time : 294, Operation : delete, fitness : 0.969696969697
ID#48 : time : 23, Operation : random-crossover, fitness : -1.0
ID#49 : time : 23, Operation : random-crossover, fitness : -1.0
ID#50 : time : 12, Operation : insert_after, fitness : -1.0
ID#51 : time : 69, Operation : insert_after, fitness : -1.0
ID#52 : time : 73, Operation : insert_before, fitness : -1.0
ID#53 : time : 83, Operation : replace, fitness : -1.0
ID#54 : time : 90, Operation : insert_before, fitness : -1.0
ID#55 : time : 319, Operation : random-crossover, fitness : 0.969696969697
ID#56 : time : 322, Operation : random-crossover, fitness : -1.0
ID#57 : time : 82, Operation : replace, fitness : -1.0
ID#58 : time : 482, Operation : insert_after, fitness : 0.969696969697
ID#59 : time : 374, Operation : delete, fitness : 0.969696969697
ID#60 : time : 39, Operation : delete, fitness : -1.0
ID#61 : time : 28, Operation : insert_before, fitness : -1.0
ID#62 : time : 332, Operation : random-crossover, fitness : -1.0
ID#63 : time : 347, Operation : random-crossover, fitness : -1.0
ID#64 : time : 122, Operation : insert_before, fitness : -1.0
ID#65 : time : 93, Operation : delete, fitness : -1.0
ID#66 : time : 13, Operation : delete, fitness : -1.0
ID#67 : time : 0, Operation : insert_before, fitness : -1.0
ID#68 : time : 14, Operation : delete, fitness : -1.0
ID#69 : time : 413, Operation : random-crossover, fitness : -1.0
ID#70 : time : 431, Operation : random-crossover, fitness : 0.969696969697
ID#71 : time : 104, Operation : insert_after, fitness : -1.0
ID#72 : time : 206, Operation : delete, fitness : -1.0
ID#73 : time : 107, Operation : replace, fitness : -1.0
ID#74 : time : 112, Operation : replace, fitness : -1.0
ID#75 : time : 108, Operation : delete, fitness : -1.0
ID#76 : time : 15, Operation : random-crossover, fitness : -1.0
ID#77 : time : 43, Operation : random-crossover, fitness : -1.0
ID#78 : time : 117, Operation : insert_after, fitness : -1.0
ID#79 : time : 111, Operation : replace, fitness : -1.0
ID#80 : time : 80, Operation : delete, fitness : -1.0
ID#81 : time : 416, Operation : delete, fitness : 0.924242424242
ID#82 : time : 47, Operation : insert_before, fitness : -1.0
ID#83 : time : 14, Operation : random-crossover, fitness : -1.0
ID#84 : time : 27, Operation : random-crossover, fitness : 0.969696969697
ID#85 : time : 85, Operation : replace, fitness : -1.0
ID#86 : time : 122, Operation : replace, fitness : -1.0
ID#87 : time : 81, Operation : insert_before, fitness : -1.0
ID#88 : time : 28, Operation : insert_before, fitness : -1.0
ID#89 : time : 212, Operation : replace, fitness : -1.0
ID#90 : time : 41, Operation : random-crossover, fitness : 0.969696969697
ID#91 : time : 57, Operation : random-crossover, fitness : -1.0
ID#92 : time : 306, Operation : replace, fitness : 0.924242424242
ID#93 : time : 380, Operation : delete, fitness : 0.924242424242
ID#94 : time : 93, Operation : replace, fitness : -1.0
ID#95 : time : 13, Operation : delete, fitness : -1.0
ID#96 : time : 77, Operation : insert_before, fitness : -1.0
ID#97 : time : 40, Operation : random-crossover, fitness : -1.0
ID#98 : time : 28, Operation : random-crossover, fitness : -1.0
ID#99 : time : 95, Operation : insert_before, fitness : -1.0
ID#100 : time : 64, Operation : replace, fitness : -1.0
ID#101 : time : 337, Operation : delete, fitness : 0.984848484848
ID#102 : time : 90, Operation : replace, fitness : -1.0
ID#103 : time : 112, Operation : replace, fitness : -1.0
ID#104 : time : 28, Operation : random-crossover, fitness : -1.0
ID#105 : time : 26, Operation : random-crossover, fitness : -1.0
ID#106 : time : 77, Operation : replace, fitness : -1.0
ID#107 : time : 688, Operation : insert_after, fitness : 0.984848484848
ID#108 : time : 82, Operation : replace, fitness : -1.0
ID#109 : time : 80, Operation : insert_after, fitness : -1.0
ID#110 : time : 59, Operation : delete, fitness : -1.0
ID#111 : time : 21, Operation : random-crossover, fitness : -1.0
ID#112 : time : 20, Operation : random-crossover, fitness : -1.0
ID#113 : time : 87, Operation : replace, fitness : -1.0
ID#114 : time : 54, Operation : delete, fitness : -1.0
ID#115 : time : 817, Operation : delete, fitness : -1.0
ID#116 : time : 79, Operation : insert_after, fitness : -1.0
ID#117 : time : 61, Operation : replace, fitness : -1.0
